Country,Year,Variable,Unit,Value
Turkiye,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,2.881618692
Turkiye,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.213645064
Turkiye,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,448.7554794
Turkiye,2017,Fossil Fuel Consumption,Exajoules,5.592135787
Turkiye,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.08698784
Turkiye,2017,Carbon Intensity,tonne CO2-eq per Megajoule,73.26703482
Turkiye,2017,Energy Consumption per Capita,Gigajoules per capita,73.72003259
Turkiye,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.775978593
Turkiye,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.20338772
Turkiye,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,483.5202715
Turkiye,2024,Fossil Fuel Consumption,Exajoules,6.002075791
Turkiye,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.145326542
Turkiye,2024,Carbon Intensity,tonne CO2-eq per Megajoule,68.85150515
Turkiye,2024,Energy Consumption per Capita,Gigajoules per capita,80.28293287
Turkiye,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.370367165
Turkiye,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.163203347
Turkiye,2024,Wind,Share of Generation Mix,0.103781189
Turkiye,2024,Solar,Share of Generation Mix,0.086061247
Turkiye,2024,Hydro,Share of Generation Mix,0.212163124
Turkiye,2024,Other Renewables,Share of Generation Mix,0.05760183
Turkiye,2024,Nuclear,Share of Generation Mix,0
Turkiye,2024,Gas,Share of Generation Mix,0.186853837
Turkiye,2024,Oil,Share of Generation Mix,0.002061752
Turkiye,2024,Coal ,Share of Generation Mix,0.347786131
Turkiye,2024,Other non-Renewable,Share of Generation Mix,0.00369089
Turkmenistan,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,97.99169368
Turkmenistan,1990,Fossil Fuel Consumption,Exajoules,0.579596844
Turkmenistan,1990,Renewable Energy Consumption,Share of Total Energy Consumption,1.86333E-05
Turkmenistan,1990,Carbon Intensity,tonne CO2-eq per Megajoule,169.0655655
Turkmenistan,1990,Energy Consumption per Capita,Gigajoules per capita,154.1279313
Turkmenistan,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,13.59699016
Turkmenistan,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,2.29878283
Turkmenistan,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,99.73574278
Turkmenistan,2008,Fossil Fuel Consumption,Exajoules,0.557652742
Turkmenistan,2008,Renewable Energy Consumption,Share of Total Energy Consumption,2.03606E-05
Turkmenistan,2008,Carbon Intensity,tonne CO2-eq per Megajoule,178.8455545
Turkmenistan,2008,Energy Consumption per Capita,Gigajoules per capita,104.33322
Turkmenistan,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,9.177802053
Turkmenistan,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,1.641409098
Turkmenistan,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,135.1150858
Turkmenistan,2012,Fossil Fuel Consumption,Exajoules,1.136018246
Turkmenistan,2012,Renewable Energy Consumption,Share of Total Energy Consumption,1.31049E-05
Turkmenistan,2012,Carbon Intensity,tonne CO2-eq per Megajoule,118.935867
Turkmenistan,2012,Energy Consumption per Capita,Gigajoules per capita,195.5796054
Turkmenistan,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,12.65801595
Turkmenistan,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,1.505492101
Turkmenistan,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,141.6994699
Turkmenistan,2017,Fossil Fuel Consumption,Exajoules,1.164772153
Turkmenistan,2017,Renewable Energy Consumption,Share of Total Energy Consumption,3.12587E-05
Turkmenistan,2017,Carbon Intensity,tonne CO2-eq per Megajoule,121.6504376
Turkmenistan,2017,Energy Consumption per Capita,Gigajoules per capita,179.006859
Turkmenistan,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,11.74449016
Turkmenistan,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,1.428722366
Turkmenistan,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,232.7880589
Turkmenistan,2024,Fossil Fuel Consumption,Exajoules,1.336097419
Turkmenistan,2024,Renewable Energy Consumption,Share of Total Energy Consumption,2.73144E-05
Turkmenistan,2024,Carbon Intensity,tonne CO2-eq per Megajoule,174.2250923
Turkmenistan,2024,Energy Consumption per Capita,Gigajoules per capita,178.2819795
Turkmenistan,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,12.65206465
Turkmenistan,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,2.204307132
Ukraine,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,785.0242142
Ukraine,1990,Fossil Fuel Consumption,Exajoules,10.61081457
Ukraine,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.003297157
Ukraine,1990,Carbon Intensity,tonne CO2-eq per Megajoule,68.38363561
Ukraine,1990,Energy Consumption per Capita,Gigajoules per capita,220.5342217
Ukraine,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,14.55175977
Ukraine,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.995102238
Ukraine,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,332.2813777
Ukraine,2008,Fossil Fuel Consumption,Exajoules,4.631313562
Ukraine,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.007865298
Ukraine,2008,Carbon Intensity,tonne CO2-eq per Megajoule,58.74969629
Ukraine,2008,Energy Consumption per Capita,Gigajoules per capita,120.8026941
Ukraine,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,9.680722049
Ukraine,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.56873948
Ukraine,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,309.953228
Ukraine,2012,Fossil Fuel Consumption,Exajoules,4.229858458
Ukraine,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.007883055
Ukraine,2012,Carbon Intensity,tonne CO2-eq per Megajoule,58.9870503
Ukraine,2012,Energy Consumption per Capita,Gigajoules per capita,113.7111337
Ukraine,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,9.61189811
Ukraine,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.566977517
Ukraine,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,217.189143
Ukraine,2017,Fossil Fuel Consumption,Exajoules,2.618094087
Ukraine,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.011829044
Ukraine,2017,Carbon Intensity,tonne CO2-eq per Megajoule,60.42820701
Ukraine,2017,Energy Consumption per Capita,Gigajoules per capita,79.10390278
Ukraine,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,7.438346772
Ukraine,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.449485959
Ukraine,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,129.2777754
Ukraine,2024,Fossil Fuel Consumption,Exajoules,1.50148201
Ukraine,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.036569592
Ukraine,2024,Carbon Intensity,tonne CO2-eq per Megajoule,59.88955511
Ukraine,2024,Energy Consumption per Capita,Gigajoules per capita,57.01506543
Ukraine,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,5.408717766
Ukraine,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.323925701
Ukraine,2024,Wind,Share of Generation Mix,0.002512449
Ukraine,2024,Solar,Share of Generation Mix,0.05986808
Ukraine,2024,Hydro,Share of Generation Mix,0.126190591
Ukraine,2024,Other Renewables,Share of Generation Mix,0.007465564
Ukraine,2024,Nuclear,Share of Generation Mix,0.524044934
Ukraine,2024,Gas,Share of Generation Mix,0.080127695
Ukraine,2024,Oil,Share of Generation Mix,0.005745835
Ukraine,2024,Coal ,Share of Generation Mix,0.194044852
Ukraine,2024,Other non-Renewable,Share of Generation Mix,0
United Arab Emirates,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,99.29900208
United Arab Emirates,1990,Fossil Fuel Consumption,Exajoules,1.241829753
United Arab Emirates,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0
United Arab Emirates,1990,Carbon Intensity,tonne CO2-eq per Megajoule,79.96185068
United Arab Emirates,1990,Energy Consumption per Capita,Gigajoules per capita,654.2074749
United Arab Emirates,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,6.540982414
United Arab Emirates,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.523029059
United Arab Emirates,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,244.3200645
United Arab Emirates,2008,Fossil Fuel Consumption,Exajoules,3.378241821
United Arab Emirates,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0
United Arab Emirates,2008,Carbon Intensity,tonne CO2-eq per Megajoule,72.3216597
United Arab Emirates,2008,Energy Consumption per Capita,Gigajoules per capita,536.0022282
United Arab Emirates,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,7.416536348
United Arab Emirates,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.536376218
United Arab Emirates,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,264.4412045
United Arab Emirates,2012,Fossil Fuel Consumption,Exajoules,3.866519917
United Arab Emirates,2012,Renewable Energy Consumption,Share of Total Energy Consumption,2.25705E-05
United Arab Emirates,2012,Carbon Intensity,tonne CO2-eq per Megajoule,68.39101845
United Arab Emirates,2012,Energy Consumption per Capita,Gigajoules per capita,515.7458109
United Arab Emirates,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,7.867299944
United Arab Emirates,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.538052656
United Arab Emirates,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,317.8421235
United Arab Emirates,2017,Fossil Fuel Consumption,Exajoules,4.355659023
United Arab Emirates,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.001043419
United Arab Emirates,2017,Carbon Intensity,tonne CO2-eq per Megajoule,72.89608515
United Arab Emirates,2017,Energy Consumption per Capita,Gigajoules per capita,472.1739234
United Arab Emirates,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,7.139299095
United Arab Emirates,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.520426955
United Arab Emirates,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,358.3196764
United Arab Emirates,2024,Fossil Fuel Consumption,Exajoules,4.970095031
United Arab Emirates,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.011291027
United Arab Emirates,2024,Carbon Intensity,tonne CO2-eq per Megajoule,65.44536396
United Arab Emirates,2024,Energy Consumption per Capita,Gigajoules per capita,496.5115033
United Arab Emirates,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,7.631230315
United Arab Emirates,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.499428645
United Arab Emirates,2024,Wind,Share of Generation Mix,0.001126173
United Arab Emirates,2024,Solar,Share of Generation Mix,0.085804784
United Arab Emirates,2024,Hydro,Share of Generation Mix,0
United Arab Emirates,2024,Other Renewables,Share of Generation Mix,0.001189532
United Arab Emirates,2024,Nuclear,Share of Generation Mix,0.229191052
United Arab Emirates,2024,Gas,Share of Generation Mix,0.682672789
United Arab Emirates,2024,Oil,Share of Generation Mix,1.56701E-05
United Arab Emirates,2024,Coal ,Share of Generation Mix,0
United Arab Emirates,2024,Other non-Renewable,Share of Generation Mix,0
United Kingdom,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,615.7760685
United Kingdom,1990,Fossil Fuel Consumption,Exajoules,8.297170997
United Kingdom,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.002760581
United Kingdom,1990,Carbon Intensity,tonne CO2-eq per Megajoule,68.1214415
United Kingdom,1990,Energy Consumption per Capita,Gigajoules per capita,157.3797705
United Kingdom,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,5.226547422
United Kingdom,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.356039944
United Kingdom,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,577.4599558
United Kingdom,2008,Fossil Fuel Consumption,Exajoules,8.43410337
United Kingdom,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.019876071
United Kingdom,2008,Carbon Intensity,tonne CO2-eq per Megajoule,62.84031087
United Kingdom,2008,Energy Consumption per Capita,Gigajoules per capita,148.1496498
United Kingdom,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,3.491633774
United Kingdom,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.219415352
United Kingdom,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,522.5314084
United Kingdom,2012,Fossil Fuel Consumption,Exajoules,7.449667931
United Kingdom,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.030570035
United Kingdom,2012,Carbon Intensity,tonne CO2-eq per Megajoule,61.64208682
United Kingdom,2012,Energy Consumption per Capita,Gigajoules per capita,132.5327855
United Kingdom,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,3.217454896
United Kingdom,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.198330634
United Kingdom,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,417.1004327
United Kingdom,2017,Fossil Fuel Consumption,Exajoules,6.409852266
United Kingdom,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.080469703
United Kingdom,2017,Carbon Intensity,tonne CO2-eq per Megajoule,53.43849473
United Kingdom,2017,Energy Consumption per Capita,Gigajoules per capita,117.6294951
United Kingdom,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,2.636682809
United Kingdom,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.14090036
United Kingdom,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,332.2774725
United Kingdom,2024,Fossil Fuel Consumption,Exajoules,5.074917763
United Kingdom,2024,Renewable Energy Consumption,Share of Total Energy Consumption,0.142071657
United Kingdom,2024,Carbon Intensity,tonne CO2-eq per Megajoule,51.66474818
United Kingdom,2024,Energy Consumption per Capita,Gigajoules per capita,93.02261908
United Kingdom,2024,Economy-wide Energy Intensity,Megajoules per $ GDP,2.03777246
United Kingdom,2024,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.105281001
United Kingdom,2024,Wind,Share of Generation Mix,0.294996371
United Kingdom,2024,Solar,Share of Generation Mix,0.051902962
United Kingdom,2024,Hydro,Share of Generation Mix,0.020229153
United Kingdom,2024,Other Renewables,Share of Generation Mix,0.140709161
United Kingdom,2024,Nuclear,Share of Generation Mix,0.142440722
United Kingdom,2024,Gas,Share of Generation Mix,0.302864902
United Kingdom,2024,Oil,Share of Generation Mix,0.005226268
United Kingdom,2024,Coal ,Share of Generation Mix,0.006672511
United Kingdom,2024,Other non-Renewable,Share of Generation Mix,0.03495795
US,1990,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,5255.744246
US,1990,Fossil Fuel Consumption,Exajoules,71.34517097
US,1990,Renewable Energy Consumption,Share of Total Energy Consumption,0.026936905
US,1990,Carbon Intensity,tonne CO2-eq per Megajoule,65.59200896
US,1990,Energy Consumption per Capita,Gigajoules per capita,316.2439995
US,1990,Economy-wide Energy Intensity,Megajoules per $ GDP,8.188623835
US,1990,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.537108288
US,2008,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,6000.204761
US,2008,Fossil Fuel Consumption,Exajoules,82.07062721
US,2008,Renewable Energy Consumption,Share of Total Energy Consumption,0.033119043
US,2008,Carbon Intensity,tonne CO2-eq per Megajoule,63.52324095
US,2008,Energy Consumption per Capita,Gigajoules per capita,309.7246919
US,2008,Economy-wide Energy Intensity,Megajoules per $ GDP,5.783873466
US,2008,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.367410388
US,2012,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,5434.267266
US,2012,Fossil Fuel Consumption,Exajoules,76.29020309
US,2012,Renewable Energy Consumption,Share of Total Energy Consumption,0.044322435
US,2012,Carbon Intensity,tonne CO2-eq per Megajoule,61.00945642
US,2012,Energy Consumption per Capita,Gigajoules per capita,280.8837191
US,2012,Economy-wide Energy Intensity,Megajoules per $ GDP,5.247404521
US,2012,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.320141297
US,2017,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,5374.626282
US,2017,Fossil Fuel Consumption,Exajoules,76.72829628
US,2017,Renewable Energy Consumption,Share of Total Energy Consumption,0.056032966
US,2017,Carbon Intensity,tonne CO2-eq per Megajoule,59.0132328
US,2017,Energy Consumption per Capita,Gigajoules per capita,274.1530898
US,2017,Economy-wide Energy Intensity,Megajoules per $ GDP,4.771896326
US,2017,Economic Carbon Intensity,kg CO2-eq per $ GDP,0.281605029
US,2024,Energy Related Greenhouse Gas Emissions,Million tonnes of carbon dioxide equivalent,5109.98995
US,2024,Fossil Fuel Consumption,Exajoules,76.19965219
