Section ID,Section,HS4 ID,HS4,Tariff 2019,Imports (USD) 2019,PCI 2019,Year,Tariff 2020,Imports (USD) 2020,PCI 2020,Tariff 2021,Imports (USD) 2021,PCI 2021,Tariff 2023,Imports (USD) 2023,PCI 2023
5,Mineral Products,2501,Salt,,,,2023,,,,,,,5.0,247439.0,-1.3
5,Mineral Products,2502,Iron Pyrites,,,,2023,,,,,,,5.0,53249.0,
5,Mineral Products,2503,Sulphur,,,,2023,,,,,,,5.0,0.0,-1.66
5,Mineral Products,2504,Graphite,,,,2023,,,,,,,5.0,3052953.0,-1.5
5,Mineral Products,2505,Sand,,,,2023,,,,,,,5.0,0.0,-0.9
5,Mineral Products,2506,Quartz,,,,2023,,,,,,,5.0,904161.0,-1.71
5,Mineral Products,2507,Kaolin,,,,2023,,,,,,,5.0,4028081.0,-0.16
5,Mineral Products,2508,Clays,,,,2023,,,,,,,5.0,10644663.0,-0.5
5,Mineral Products,2509,Chalk,,,,2023,,,,,,,5.0,0.0,
5,Mineral Products,2510,Calcium Phosphates,,,,2023,,,,,,,2.5,0.0,-2.04
5,Mineral Products,2511,Barium Sulphate,,,,2023,,,,,,,5.0,2107689.0,-1.3
5,Mineral Products,2512,Siliceous Fossil Meals,,,,2023,,,,,,,5.0,3437659.0,
5,Mineral Products,2513,Pumice,,,,2023,,,,,,,5.0,7240235.0,
5,Mineral Products,2514,Slate,,,,2023,,,,,,,5.0,200942.0,
5,Mineral Products,2515,"Marble, Travertine and Alabaster",,,,2023,,,,,,,5.0,19566.0,-1.6
5,Mineral Products,2516,Granite,,,,2023,,,,,,,3.0,51285.0,-2.0
5,Mineral Products,2517,Gravel and Crushed Stone,,,,2023,,,,,,,5.0,77762.0,-0.54
5,Mineral Products,2518,Dolomite,,,,2023,,,,,,,5.0,59091.0,
5,Mineral Products,2519,Magnesium Carbonate,,,,2023,,,,,,,5.0,40498046.0,-0.68
5,Mineral Products,2520,Gypsum,,,,2023,,,,,,,5.0,629859.0,-1.5
5,Mineral Products,2521,Limestone,,,,2023,,,,,,,5.0,168411.0,-1.28
5,Mineral Products,2522,Quicklime,,,,2023,,,,,,,5.0,706516.0,-0.88
5,Mineral Products,2523,Cement,,,,2023,,,,,,,3.0,2504551.0,-1.23
5,Mineral Products,2524,Asbestos,,,,2023,,,,,,,5.0,0.0,
5,Mineral Products,2525,Mica,,,,2023,,,,,,,0.0,1031543.0,
5,Mineral Products,2526,Soapstone,,,,2023,,,,,,,5.0,242989.0,-0.26
5,Mineral Products,2528,Borax,,,,2023,,,,,,,5.0,1756.0,
5,Mineral Products,2529,Feldspar,,,,2023,,,,,,,7.5,39800.0,-1.06
5,Mineral Products,2530,Other Mineral,,,,2023,,,,,,,5.0,3668157.0,-3.26
5,Mineral Products,2601,Iron Ore,,,,2023,,,,,,,1.7,18965.0,-2.01
5,Mineral Products,2602,Manganese Ore,,,,2023,,,,,,,0.0,17178.0,-3.14
5,Mineral Products,2603,Copper Ore,,,,2023,,,,,,,3.0,0.0,-2.35
5,Mineral Products,2604,Nickel Ore,,,,2023,,,,,,,5.0,0.0,-1.83
5,Mineral Products,2605,Cobalt Ore,,,,2023,,,,,,,5.0,0.0,
5,Mineral Products,2606,Aluminium Ore,,,,2023,,,,,,,5.0,1472975.0,-3.2
5,Mineral Products,2607,Lead Ore,,,,2023,,,,,,,3.0,0.0,-1.6
5,Mineral Products,2608,Zinc Ore,,,,2023,,,,,,,0.0,0.0,-1.86
5,Mineral Products,2609,Tin Ores,,,,2023,,,,,,,0.0,0.0,-2.97
5,Mineral Products,2610,Chromium Ore,,,,2023,,,,,,,5.0,5503649.0,-2.83
5,Mineral Products,2611,Tungsten Ore,,,,2023,,,,,,,0.0,0.0,
5,Mineral Products,2612,Uranium and Thorium Ore,,,,2023,,,,,,,5.0,0.0,-1.92
5,Mineral Products,2613,Molybdenum Ore,,,,2023,,,,,,,0.0,6270178.0,-0.87
5,Mineral Products,2614,Titanium Ore,,,,2023,,,,,,,0.0,10601925.0,-2.07
5,Mineral Products,2615,"Niobium, Tantalum, Vanadium and Zirconium Ore",,,,2023,,,,,,,1.3,2785233.0,-2.45
5,Mineral Products,2616,Precious Metal Ore,,,,2023,,,,,,,0.0,0.0,-1.9
5,Mineral Products,2617,Other Ores,,,,2023,,,,,,,1.5,175188.0,
5,Mineral Products,2618,Granulated Slag,,,,2023,,,,,,,5.0,0.0,-0.28
5,Mineral Products,2619,Slag Dross,,,,2023,,,,,,,5.0,0.0,-0.99
5,Mineral Products,2620,"Non-Iron and Steel Slag, Ash and Residues",,,,2023,,,,,,,4.9,16569.0,-0.62
5,Mineral Products,2621,Other Slag and Ash,,,,2023,,,,,,,5.0,2866.0,
5,Mineral Products,2701,Coal Briquettes,,,,2023,,,,,,,4.4,1774.0,-2.2
5,Mineral Products,2702,Lignite,,,,2023,,,,,,,5.0,0.0,-1.25
5,Mineral Products,2703,Peat,,,,2023,,,,,,,5.0,0.0,0.25
5,Mineral Products,2704,Coke,,,,2023,,,,,,,5.0,25939986.0,-0.86
5,Mineral Products,2705,Non-Petroleum Gas,,,,2023,,,,,,,5.0,0.0,
5,Mineral Products,2706,Tar,,,,2023,,,,,,,5.0,147121.0,0.08
5,Mineral Products,2707,Coal Tar Oil,,,,2023,,,,,,,5.0,2628144.0,0.25
5,Mineral Products,2708,Pitch Coke,,,,2023,,,,,,,3.8,97575637.0,0.83
5,Mineral Products,2709,Crude Petroleum,,,,2023,,,,,,,1.4,0.0,-2.75
5,Mineral Products,2710,Refined Petroleum,,,,2023,,,,,,,5.0,89328878.0,-1.14
5,Mineral Products,2711,Petroleum Gas,,,,2023,,,,,,,3.9,655410.0,-1.8
5,Mineral Products,2712,Petroleum Jelly,,,,2023,,,,,,,5.0,1514317.0,-0.4
5,Mineral Products,2713,Petroleum Coke,,,,2023,,,,,,,3.6,44333539.0,-0.87
5,Mineral Products,2714,Bitumen and asphalt,,,,2023,,,,,,,5.0,0.0,-1.25
5,Mineral Products,2715,Asphalt Mixtures,,,,2023,,,,,,,5.0,54.0,-1.25
6,Chemical Products,2801,Halogens,,,,2023,,,,,,,5.2,0.0,-0.89
6,Chemical Products,2802,Sulfur,,,,2023,,,,,,,5.0,0.0,-0.77
6,Chemical Products,2803,Carbon,,,,2023,,,,,,,5.0,3646481.0,-0.02
6,Chemical Products,2804,Hydrogen,,,,2023,,,,,,,4.8,30448119.0,-0.03
6,Chemical Products,2805,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",,,,2023,,,,,,,5.0,11303630.0,-1.23
6,Chemical Products,2806,Hydrochloric Acid,,,,2023,,,,,,,5.0,69220.0,
6,Chemical Products,2807,Sulfuric Acid,,,,2023,,,,,,,5.0,439581.0,-0.26
6,Chemical Products,2808,Nitric Acids,,,,2023,,,,,,,5.0,0.0,-0.26
6,Chemical Products,2809,Phosphoric Acid,,,,2023,,,,,,,5.0,7037357.0,-0.75
6,Chemical Products,2810,Boron,,,,2023,,,,,,,5.0,85427.0,-1.13
6,Chemical Products,2811,Other Inorganic Acids,,,,2023,,,,,,,4.5,38860613.0,0.33
6,Chemical Products,2812,Halides,,,,2023,,,,,,,5.0,301178.0,1.27
6,Chemical Products,2813,Nonmetal Sulfides,,,,2023,,,,,,,5.0,1369231.0,
6,Chemical Products,2814,Ammonia,,,,2023,,,,,,,5.0,3410.0,-1.2
6,Chemical Products,2815,Sodium or Potassium Peroxides,,,,2023,,,,,,,5.5,16605031.0,-0.26
6,Chemical Products,2816,Magnesium Hydroxide and Peroxide,,,,2023,,,,,,,5.0,142529.0,
6,Chemical Products,2817,Zinc Oxide and Peroxide,,,,2023,,,,,,,5.0,88077.0,-0.15
6,Chemical Products,2818,Aluminium Oxide,,,,2023,,,,,,,3.3,492870680.0,-0.27
6,Chemical Products,2819,Chromium Oxides and Hydroxides,,,,2023,,,,,,,5.0,985131.0,
6,Chemical Products,2820,Manganese Oxides,,,,2023,,,,,,,5.0,211060.0,
6,Chemical Products,2821,Iron Oxides and Hydroxides,,,,2023,,,,,,,5.0,22521035.0,-0.58
6,Chemical Products,2822,Cobalt Oxides and Hydroxides,,,,2023,,,,,,,5.0,1663869.0,-1.59
6,Chemical Products,2823,Titanium Oxides,,,,2023,,,,,,,5.0,881892.0,0.95
6,Chemical Products,2824,Lead Oxides,,,,2023,,,,,,,5.0,306198.0,
6,Chemical Products,2825,Inorganic Salts,,,,2023,,,,,,,3.9,111816052.0,-0.52
6,Chemical Products,2826,Fluorides,,,,2023,,,,,,,3.9,13859832.0,0.8
6,Chemical Products,2827,Chlorides,,,,2023,,,,,,,5.0,64104448.0,0.07
6,Chemical Products,2828,Hypochlorites,,,,2023,,,,,,,5.0,10548891.0,
6,Chemical Products,2829,Chlorates and Perchlorates,,,,2023,,,,,,,5.0,12173390.0,0.2
6,Chemical Products,2830,Sulfides,,,,2023,,,,,,,5.0,18275470.0,
6,Chemical Products,2831,Dithionites and Sulfoxylates,,,,2023,,,,,,,5.0,5711964.0,
6,Chemical Products,2832,Sulfites,,,,2023,,,,,,,5.0,3521455.0,
6,Chemical Products,2833,Sulfates,,,,2023,,,,,,,5.0,19457025.0,-0.29
6,Chemical Products,2834,Nitrites and Nitrates,,,,2023,,,,,,,5.0,3507998.0,-0.18
6,Chemical Products,2835,Phosphinates (hypophosphites) and phosphonates (phosphites),,,,2023,,,,,,,5.0,29852108.0,0.05
6,Chemical Products,2836,Carbonates,,,,2023,,,,,,,5.0,37666397.0,-0.78
6,Chemical Products,2837,Cyanides,,,,2023,,,,,,,5.0,67935433.0,-0.57
6,Chemical Products,2839,Silicates,,,,2023,,,,,,,5.0,7075385.0,-0.75
6,Chemical Products,2840,Borates,,,,2023,,,,,,,5.0,4168344.0,0.11
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,,,,2023,,,,,,,5.0,11150293.0,1.89
6,Chemical Products,2842,Other Inorganic Acids Salts,,,,2023,,,,,,,3.8,1140835.0,1.29
6,Chemical Products,2843,Precious Metal Compounds,,,,2023,,,,,,,5.0,6792940.0,0.9
6,Chemical Products,2844,Radioactive Chemicals,,,,2023,,,,,,,4.2,50785.0,-0.26
6,Chemical Products,2845,Other Isotopes,,,,2023,,,,,,,5.0,13679631.0,-0.13
6,Chemical Products,2846,Rare-Earth Metal Compounds,,,,2023,,,,,,,5.0,12486151.0,-0.44
6,Chemical Products,2847,Hydrogen peroxide,,,,2023,,,,,,,5.0,4939858.0,0.29
6,Chemical Products,2849,Carbides,,,,2023,,,,,,,5.2,4646294.0,0.38
6,Chemical Products,2850,Hydrides and other anions,,,,2023,,,,,,,5.0,3299598.0,1.29
6,Chemical Products,2852,"Compounds, inorganic or organic, of mercury, excluding amalgams",,,,2023,,,,,,,3.9,0.0,
6,Chemical Products,2853,Other inorganic compounds,,,,2023,,,,,,,5.0,238194.0,0.61
6,Chemical Products,2901,Acyclic Hydrocarbons,,,,2023,,,,,,,2.8,48393270.0,0.17
6,Chemical Products,2902,Cyclic Hydrocarbons,,,,2023,,,,,,,2.8,8234520.0,0.62
6,Chemical Products,2903,Halogenated Hydrocarbons,,,,2023,,,,,,,5.0,60383843.0,0.9
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",,,,2023,,,,,,,5.0,4598253.0,-0.17
6,Chemical Products,2905,"Acyclic alcohol derivatives (halogenated, sulphonated, nitrated)",,,,2023,,,,,,,4.6,95002024.0,0.44
6,Chemical Products,2906,Cyclic Alcohols,,,,2023,,,,,,,5.0,6587291.0,0.53
6,Chemical Products,2907,Phenols,,,,2023,,,,,,,4.7,10744129.0,1.1
6,Chemical Products,2908,Phenol Derivatives,,,,2023,,,,,,,5.0,600151.0,0.68
6,Chemical Products,2909,Ethers,,,,2023,,,,,,,4.5,52068589.0,0.66
6,Chemical Products,2910,Epoxides,,,,2023,,,,,,,5.1,4441603.0,1.18
6,Chemical Products,2911,Acetals and Hemiacetals,,,,2023,,,,,,,5.0,112011.0,
6,Chemical Products,2912,"Aldehydes, cyclic polymers, and paraformaldehyde",,,,2023,,,,,,,4.8,6338565.0,0.64
6,Chemical Products,2913,Halogenated aldehyde derivatives (heading 2912),,,,2023,,,,,,,5.0,32903.0,
6,Chemical Products,2914,Ketones and Quinones,,,,2023,,,,,,,4.5,23593738.0,0.8
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,,,,2023,,,,,,,5.0,93070852.0,0.7
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,,,,2023,,,,,,,4.0,72146071.0,0.92
6,Chemical Products,2917,Polycarboxylic Acids,,,,2023,,,,,,,4.2,261258828.0,1.01
6,Chemical Products,2918,Carboxylic Acids,,,,2023,,,,,,,4.6,144813714.0,0.67
6,Chemical Products,2919,Phosphoric Esters and Salts,,,,2023,,,,,,,2.5,19442653.0,1.24
6,Chemical Products,2920,Other Esters,,,,2023,,,,,,,4.4,15057041.0,1.18
6,Chemical Products,2921,Amine Compounds,,,,2023,,,,,,,4.0,164406893.0,0.84
6,Chemical Products,2922,Oxygen Amino Compounds,,,,2023,,,,,,,4.7,181870112.0,0.4
6,Chemical Products,2923,Quaternary Ammonium Salts and Hydroxides,,,,2023,,,,,,,3.5,27542667.0,0.51
6,Chemical Products,2924,Carboxyamide Compounds,,,,2023,,,,,,,2.3,104396723.0,0.96
6,Chemical Products,2925,Carboxyimide Compounds,,,,2023,,,,,,,5.0,15657248.0,0.69
6,Chemical Products,2926,Nitrile Compounds,,,,2023,,,,,,,3.5,11220419.0,1.29
6,Chemical Products,2927,"Diazo, Azo or Aoxy Compounds",,,,2023,,,,,,,5.0,9602997.0,0.69
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,,,,2023,,,,,,,3.3,5618082.0,0.89
6,Chemical Products,2929,Other Nitrogen Compounds,,,,2023,,,,,,,3.8,79457262.0,1.09
6,Chemical Products,2930,Organo-Sulfur Compounds,,,,2023,,,,,,,4.0,127491008.0,0.67
6,Chemical Products,2931,Other Organo-Inorganic Compounds,,,,2023,,,,,,,3.3,172648064.0,0.98
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,,,,2023,,,,,,,4.2,47560923.0,1.0
6,Chemical Products,2933,Nitrogen Heterocyclic Compounds,,,,2023,,,,,,,2.9,342504518.0,1.05
6,Chemical Products,2934,Nucleic Acids,,,,2023,,,,,,,2.8,141243926.0,0.87
6,Chemical Products,2935,Sulfonamides,,,,2023,,,,,,,4.7,33630495.0,0.68
6,Chemical Products,2936,Vitamins,,,,2023,,,,,,,4.3,56435060.0,0.66
6,Chemical Products,2937,Hormones,,,,2023,,,,,,,0.0,30083987.0,0.93
6,Chemical Products,2938,Glycosides,,,,2023,,,,,,,5.0,22582977.0,-0.54
6,Chemical Products,2939,Vegetable Alkaloids,,,,2023,,,,,,,4.6,4341312.0,0.26
6,Chemical Products,2940,Chemically Pure Sugars,,,,2023,,,,,,,5.0,16650464.0,1.06
6,Chemical Products,2941,Antibiotics,,,,2023,,,,,,,0.0,95369842.0,0.8
6,Chemical Products,2942,Other Organic Compounds,,,,2023,,,,,,,3.0,523970.0,-0.11
6,Chemical Products,3001,Glands and Other Organs,,,,2023,,,,,,,5.4,17411905.0,0.44
6,Chemical Products,3002,"Vaccines, blood, antisera, toxins and cultures",,,,2023,,,,,,,4.2,27794534.0,0.88
6,Chemical Products,3003,Unpackaged Medicaments,,,,2023,,,,,,,0.0,13130227.0,0.07
6,Chemical Products,3004,Packaged Medicaments,,,,2023,,,,,,,4.0,21247501.0,0.45
6,Chemical Products,3005,Bandages,,,,2023,,,,,,,5.0,29351390.0,0.59
6,Chemical Products,3006,Special Pharmaceuticals,,,,2023,,,,,,,3.7,5886930.0,0.84
6,Chemical Products,3101,Animal or Vegetable Fertilizers,,,,2023,,,,,,,6.5,45152.0,-0.82
6,Chemical Products,3102,Nitrogenous Fertilizers,,,,2023,,,,,,,6.3,338133.0,-0.67
6,Chemical Products,3103,Phosphatic Fertilizers,,,,2023,,,,,,,6.5,0.0,-1.21
6,Chemical Products,3104,Potassic Fertilizers,,,,2023,,,,,,,5.4,246945.0,-0.95
6,Chemical Products,3105,Mixed Mineral or Chemical Fertilizers,,,,2023,,,,,,,6.5,1178711.0,-0.71
6,Chemical Products,3201,Vegetable Tanning Extracts,,,,2023,,,,,,,0.8,103818.0,
6,Chemical Products,3202,Synthetic Tanning Extracts,,,,2023,,,,,,,0.0,0.0,
6,Chemical Products,3203,Vegetable or Animal Dyes,,,,2023,,,,,,,3.7,4988128.0,0.02
6,Chemical Products,3204,Synthetic Coloring Matter,,,,2023,,,,,,,3.2,36567622.0,0.47
6,Chemical Products,3205,Lake Pigments,,,,2023,,,,,,,5.0,1832.0,
6,Chemical Products,3206,Other Coloring Matter,,,,2023,,,,,,,5.0,194052736.0,0.61
6,Chemical Products,3207,Prepared Pigments,,,,2023,,,,,,,4.6,4908922.0,0.28
6,Chemical Products,3208,Nonaqueous Paints,,,,2023,,,,,,,5.0,94110202.0,0.11
6,Chemical Products,3209,Aqueous Paints,,,,2023,,,,,,,6.5,37755511.0,-0.22
6,Chemical Products,3210,Other Paints,,,,2023,,,,,,,3.3,1005600.0,0.21
6,Chemical Products,3211,Prepared Paint Driers,,,,2023,,,,,,,5.0,1312789.0,
6,Chemical Products,3212,Nonaqueous Pigments,,,,2023,,,,,,,2.5,6588016.0,0.88
6,Chemical Products,3213,Artistry Paints,,,,2023,,,,,,,5.0,15248422.0,
6,Chemical Products,3214,Glaziers Putty,,,,2023,,,,,,,3.8,33397598.0,0.28
6,Chemical Products,3215,Ink,,,,2023,,,,,,,3.3,31235403.0,0.36
6,Chemical Products,3301,Essential Oils,,,,2023,,,,,,,5.0,1524212.0,-0.9
6,Chemical Products,3302,Scented Mixtures,,,,2023,,,,,,,4.5,6543613.0,-0.08
6,Chemical Products,3303,Perfumes,,,,2023,,,,,,,6.5,3170064.0,-0.06
6,Chemical Products,3304,Beauty Products,,,,2023,,,,,,,6.5,122882000.0,0.55
6,Chemical Products,3305,Hair Products,,,,2023,,,,,,,6.5,10048067.0,0.32
6,Chemical Products,3306,Dental Products,,,,2023,,,,,,,6.5,37072320.0,0.18
6,Chemical Products,3307,Shaving Products,,,,2023,,,,,,,6.3,27001618.0,0.17
6,Chemical Products,3401,Soap,,,,2023,,,,,,,6.4,20318266.0,-0.78
6,Chemical Products,3402,Cleaning Products,,,,2023,,,,,,,6.0,203739877.0,-0.12
6,Chemical Products,3403,Lubricating Products,,,,2023,,,,,,,5.0,67682931.0,1.28
6,Chemical Products,3404,Waxes,,,,2023,,,,,,,5.4,13376197.0,0.78
6,Chemical Products,3405,Polishes and Creams,,,,2023,,,,,,,6.5,6231340.0,0.77
6,Chemical Products,3406,Candles,,,,2023,,,,,,,6.5,18185152.0,-0.13
6,Chemical Products,3407,Pastes and Waxes,,,,2023,,,,,,,5.0,10274990.0,1.0
6,Chemical Products,3501,Casein,,,,2023,,,,,,,5.0,19879.0,0.2
6,Chemical Products,3502,Water Soluble Proteins,,,,2023,,,,,,,5.0,229523.0,0.39
6,Chemical Products,3503,Gelatin,,,,2023,,,,,,,5.0,41800403.0,-0.68
6,Chemical Products,3504,Peptones,,,,2023,,,,,,,2.0,35140349.0,0.42
6,Chemical Products,3505,Dextrins,,,,2023,,,,,,,5.0,72454510.0,0.44
6,Chemical Products,3506,Glues,,,,2023,,,,,,,5.0,131093048.0,0.52
6,Chemical Products,3507,Enzymes,,,,2023,,,,,,,5.0,33063139.0,0.96
6,Chemical Products,3601,Propellant Powders,,,,2023,,,,,,,6.5,0.0,0.44
6,Chemical Products,3602,Prepared Explosives,,,,2023,,,,,,,6.5,0.0,-0.95
6,Chemical Products,3603,Detonating Fuses,,,,2023,,,,,,,6.3,1675051.0,-0.07
6,Chemical Products,3604,Fireworks,,,,2023,,,,,,,6.5,28504004.0,-0.65
6,Chemical Products,3605,Matches,,,,2023,,,,,,,6.5,8603.0,
6,Chemical Products,3606,Pyrophoric Alloys,,,,2023,,,,,,,6.5,229194.0,
6,Chemical Products,3701,Photographic Plates,,,,2023,,,,,,,3.0,40848358.0,1.54
6,Chemical Products,3702,Photographic Film,,,,2023,,,,,,,4.7,3318393.0,1.58
6,Chemical Products,3703,Photographic Paper,,,,2023,,,,,,,6.3,3476514.0,
6,Chemical Products,3704,Undeveloped Exposed Photographic Material,,,,2023,,,,,,,5.0,0.0,
6,Chemical Products,3705,Developed Exposed Photographic Material,,,,2023,,,,,,,5.0,3707.0,1.62
6,Chemical Products,3706,"Motion-picture film, exposed and developed",,,,2023,,,,,,,6.5,0.0,
6,Chemical Products,3707,Photographic Chemicals,,,,2023,,,,,,,5.8,25659275.0,1.78
6,Chemical Products,3801,Artificial Graphite,,,,2023,,,,,,,5.0,11941039.0,0.67
6,Chemical Products,3802,Activated Carbon,,,,2023,,,,,,,5.0,28490708.0,-0.16
6,Chemical Products,3803,Tall Oil,,,,2023,,,,,,,5.0,9699.0,
6,Chemical Products,3804,Wood Pulp Lyes,,,,2023,,,,,,,5.0,44863.0,0.44
6,Chemical Products,3805,Turpentine,,,,2023,,,,,,,5.0,0.0,
6,Chemical Products,3806,Rosin,,,,2023,,,,,,,5.0,2365364.0,-0.42
6,Chemical Products,3807,"Wood Tar, Oils and Pitch",,,,2023,,,,,,,5.0,525.0,
6,Chemical Products,3808,Pesticides,,,,2023,,,,,,,4.3,205127766.0,-0.02
6,Chemical Products,3809,Dyeing Finishing Agents,,,,2023,,,,,,,3.8,4898100.0,0.53
6,Chemical Products,3810,Metal Pickling Preparations,,,,2023,,,,,,,5.0,6872098.0,1.41
6,Chemical Products,3811,Antiknock,,,,2023,,,,,,,5.0,209038149.0,0.7
6,Chemical Products,3812,Prepared Rubber Accelerators,,,,2023,,,,,,,3.8,69199648.0,0.62
6,Chemical Products,3813,Fire Extinguishers Preparations,,,,2023,,,,,,,5.0,65195.0,
6,Chemical Products,3814,Organic Composite Solvents,,,,2023,,,,,,,5.0,2773834.0,-0.05
6,Chemical Products,3815,Reaction and Catalytic Products,,,,2023,,,,,,,5.0,121337193.0,0.87
6,Chemical Products,3816,Refractory Cements,,,,2023,,,,,,,5.0,30000904.0,0.61
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,,,,2023,,,,,,,5.0,1461059.0,-0.15
6,Chemical Products,3818,Disc Chemicals for Electronics,,,,2023,,,,,,,0.0,34826211.0,1.44
6,Chemical Products,3819,Hydraulic Brake Fluid,,,,2023,,,,,,,5.0,2967017.0,0.65
6,Chemical Products,3820,Antifreeze,,,,2023,,,,,,,5.0,1712576.0,0.42
6,Chemical Products,3821,Micro-Organism Culture Preparations,,,,2023,,,,,,,5.0,10441621.0,1.0
6,Chemical Products,3822,Laboratory Reagents,,,,2023,,,,,,,4.5,80011123.0,1.17
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",,,,2023,,,,,,,4.3,12310693.0,-0.65
6,Chemical Products,3824,Prepr binder for foundry,,,,2023,,,,,,,4.9,237065831.0,0.55
6,Chemical Products,3825,Residual products of the chemical or allied industries,,,,2023,,,,,,,5.6,222596.0,
6,Chemical Products,3826,Biodiesel and mixtures thereof,,,,2023,,,,,,,5.0,62284.0,0.35
6,Chemical Products,3827,Halogenated hydrocarbon mixtures,,,,2023,,,,,,,5.0,24491139.0,0.26
7,Plastics and Rubbers,3901,Ethylene Polymers,,,,2023,,,,,,,3.9,190503054.0,0.39
7,Plastics and Rubbers,3902,Propylene Polymers,,,,2023,,,,,,,6.5,114483954.0,0.81
7,Plastics and Rubbers,3903,Styrene Polymers,,,,2023,,,,,,,3.9,62873701.0,0.72
7,Plastics and Rubbers,3904,Vinyl Chloride Polymers,,,,2023,,,,,,,5.8,193551316.0,0.32
7,Plastics and Rubbers,3905,Other Vinyl Polymers,,,,2023,,,,,,,6.4,56356406.0,0.94
7,Plastics and Rubbers,3906,Acrylic Polymers,,,,2023,,,,,,,4.7,159897987.0,1.15
7,Plastics and Rubbers,3907,Polyacetals,,,,2023,,,,,,,3.4,593606933.0,0.56
7,Plastics and Rubbers,3908,Polyamides,,,,2023,,,,,,,6.5,22703828.0,1.35
7,Plastics and Rubbers,3909,Amino-resins,,,,2023,,,,,,,4.9,299155683.0,0.84
7,Plastics and Rubbers,3910,Silicone,,,,2023,,,,,,,4.3,76199613.0,1.4
7,Plastics and Rubbers,3911,Petroleum Resins,,,,2023,,,,,,,6.5,33685456.0,1.23
7,Plastics and Rubbers,3912,Cellulose,,,,2023,,,,,,,5.0,133939505.0,0.93
7,Plastics and Rubbers,3913,Natural Polymers,,,,2023,,,,,,,5.0,125840203.0,0.96
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,,,,2023,,,,,,,6.5,32239925.0,1.44
7,Plastics and Rubbers,3915,Scrap Plastic,,,,2023,,,,,,,5.0,91494.0,-0.86
7,Plastics and Rubbers,3916,Monofilament,,,,2023,,,,,,,6.5,24460018.0,0.61
7,Plastics and Rubbers,3917,Plastic Pipes,,,,2023,,,,,,,5.6,284135160.0,0.04
7,Plastics and Rubbers,3918,Plastic Floor Coverings,,,,2023,,,,,,,4.6,177313581.0,-0.3
7,Plastics and Rubbers,3919,Self-adhesive Plastics,,,,2023,,,,,,,6.5,233430340.0,0.83
7,Plastics and Rubbers,3920,Raw Plastic Sheeting,,,,2023,,,,,,,6.3,447095499.0,0.54
7,Plastics and Rubbers,3921,Other Plastic Sheetings,,,,2023,,,,,,,6.5,99645975.0,0.39
7,Plastics and Rubbers,3922,Plastic Wash Basins,,,,2023,,,,,,,6.5,28132372.0,0.14
7,Plastics and Rubbers,3923,Plastic Lids,,,,2023,,,,,,,6.5,191025587.0,-0.23
7,Plastics and Rubbers,3924,Plastic Housewares,,,,2023,,,,,,,6.5,217732716.0,-0.72
7,Plastics and Rubbers,3925,Plastic Building Materials,,,,2023,,,,,,,6.5,21544656.0,0.06
7,Plastics and Rubbers,3926,Other Plastic Products,,,,2023,,,,,,,4.9,628779159.0,-0.35
7,Plastics and Rubbers,4001,Rubber,,,,2023,,,,,,,0.4,1107706.0,-3.03
7,Plastics and Rubbers,4002,Synthetic Rubber,,,,2023,,,,,,,4.8,85518961.0,0.69
7,Plastics and Rubbers,4003,Reclaimed Rubber,,,,2023,,,,,,,5.0,335108.0,
7,Plastics and Rubbers,4004,Scrap Rubber,,,,2023,,,,,,,5.0,70.0,
7,Plastics and Rubbers,4005,Compounded Unvulcanised Rubber,,,,2023,,,,,,,3.8,919735.0,0.57
7,Plastics and Rubbers,4006,Unvulcanised Rubber Products,,,,2023,,,,,,,5.0,471231.0,
7,Plastics and Rubbers,4007,Rubber Thread,,,,2023,,,,,,,5.0,1378114.0,0.14
7,Plastics and Rubbers,4008,Rubber Sheets,,,,2023,,,,,,,5.0,17499043.0,0.73
7,Plastics and Rubbers,4009,Rubber Pipes,,,,2023,,,,,,,3.0,107871041.0,0.61
7,Plastics and Rubbers,4010,Rubber Belting,,,,2023,,,,,,,5.0,113603038.0,0.6
7,Plastics and Rubbers,4011,Rubber Tires,,,,2023,,,,,,,5.3,1685066149.0,-0.05
7,Plastics and Rubbers,4012,Used Rubber Tires,,,,2023,,,,,,,12.5,9387245.0,-0.06
7,Plastics and Rubbers,4013,Rubber Inner Tubes,,,,2023,,,,,,,10.2,18459995.0,-0.25
7,Plastics and Rubbers,4014,Pharmaceutical Rubber Products,,,,2023,,,,,,,0.0,6950636.0,0.06
7,Plastics and Rubbers,4015,Rubber Apparel,,,,2023,,,,,,,10.0,72078417.0,-0.93
7,Plastics and Rubbers,4016,Other Rubber Products,,,,2023,,,,,,,8.1,136433817.0,0.26
7,Plastics and Rubbers,4017,Hard Rubber,,,,2023,,,,,,,7.5,2318823.0,
