t,i,j,k,v,q
2021,156,643,843840,721.022,85.869
2021,156,643,843850,7589.377,936.935
2021,156,643,843860,2062.14,263.709
2021,156,643,843880,15661.129,1369.949
2021,156,643,843890,1412.905,77.392
2021,156,643,843910,15075.854,2811.678
2021,156,643,843920,35621.838,6716.058
2021,156,643,843930,3593.527,136.462
2021,156,643,843991,5030.933,86.185
2021,156,643,843999,36484.076,848.932
2021,156,643,844010,1753.609,315.402
2021,156,643,844090,28.5,1.401
2021,156,643,844110,9956.003,995.074
2021,156,643,844120,6963.97,406.394
2021,156,643,844130,13114.627,1596.627
2021,156,643,844140,4161.866,282.303
2021,156,643,844180,11814.212,1544.265
2021,156,643,844190,2267.719,94.122
2021,156,643,844230,1181.556,44.056
2021,156,643,844240,39.358,0.48
2021,156,643,844250,5217.763,367.845
2021,156,643,844313,1806.057,73.894
2021,156,643,844314,279.678,4.332
2021,156,643,844315,1068.805,98.859
2021,156,643,844316,4696.184,337.625
2021,156,643,844317,4709.517,184.428
2021,156,643,844319,3281.249,201.967
2021,156,643,844331,137535.967,10584.979
2021,156,643,844332,75061.341,4206.505
2021,156,643,844339,2183.435,33.6
2021,156,643,844391,900.858,28.009
2021,156,643,844399,139834.038,13671.859
2021,156,643,844400,6201.602,172.355
2021,156,643,844511,310.052,68.991
2021,156,643,844519,545.888,69.103
2021,156,643,844520,711.118,103.393
2021,156,643,844530,663.523,75.271
2021,156,643,844540,482.005,45.386
2021,156,643,844590,1525.422,159.235
2021,156,643,844610,732.754,77.554
2021,156,643,844621,831.929,98.367
2021,156,643,844629,76.649,8.297
2021,156,643,844630,5634.507,935.954
2021,156,643,844711,2089.868,149.634
2021,156,643,844712,1769.639,175.344
2021,156,643,844720,8176.266,673.187
2021,156,643,844790,8526.571,258.44
2021,156,643,844811,65.545,5.661
2021,156,643,844819,184.682,8.656
2021,156,643,844820,659.343,10.148
2021,156,643,844831,327.698,39.813
2021,156,643,844832,152.183,9.92
2021,156,643,844833,37.41,1.284
2021,156,643,844839,246.072,10.074
2021,156,643,844842,85.613,2.912
2021,156,643,844849,1010.942,39.143
2021,156,643,844851,518.613,14.796
2021,156,643,844859,387.5,20.666
2021,156,643,844900,20274.336,1831.11
2021,156,643,845011,90272.875,32152.133
2021,156,643,845012,2285.141,692.939
2021,156,643,845019,296.62,92.21
2021,156,643,845020,10566.08,2596.166
2021,156,643,845090,37318.768,7146.791
2021,156,643,845110,26.9,1.794
2021,156,643,845121,9644.022,1801.898
2021,156,643,845129,75.676,14.744
2021,156,643,845130,1697.708,244.423
2021,156,643,845140,1935.845,190.389
2021,156,643,845150,8335.121,639.128
2021,156,643,845180,3191.825,374.293
2021,156,643,845190,1316.075,38.356
2021,156,643,845210,14364.748,1431.071
2021,156,643,845221,21729.283,1289.544
2021,156,643,845229,23588.257,4667.719
2021,156,643,845230,134.404,6.101
2021,156,643,845290,5422.353,3025.773
2021,156,643,845310,190.168,16.561
2021,156,643,845320,2476.863,126.499
2021,156,643,845380,190.767,68.754
2021,156,643,845390,72.555,1.306
2021,156,643,845410,275.902,10.741
2021,156,643,845420,377.955,193.378
2021,156,643,845430,14204.425,1936.762
2021,156,643,845490,8090.446,527.804
2021,156,643,845510,6687.314,1932.929
2021,156,643,845521,5289.206,1245.586
2021,156,643,845522,5250.17,196.065
2021,156,643,845530,20767.048,6322.081
2021,156,643,845590,18288.61,2491.384
2021,156,643,845611,79693.796,7030.141
2021,156,643,845620,216.442,15.742
2021,156,643,845630,7816.067,1135.619
2021,156,643,845640,3863.079,218.557
2021,156,643,845650,3356.295,354.062
2021,156,643,845690,1404.367,199.742
2021,156,643,845710,32016.124,2780.763
2021,156,643,845720,282.733,48.198
2021,156,643,845730,2206.199,74.261
2021,156,643,845811,31852.62,3489.857
2021,156,643,845819,7994.53,1940.836
2021,156,643,845891,2936.474,458.035
2021,156,643,845899,2057.729,121.146
2021,156,643,845910,31.206,2.785
2021,156,643,845921,1402.176,177.191
2021,156,643,845929,8092.408,1613.528
2021,156,643,845931,148.68,24.29
2021,156,643,845939,1094.061,259.826
2021,156,643,845941,563.04,60.954
2021,156,643,845949,1115.569,93.448
2021,156,643,845951,172.772,24.809
2021,156,643,845959,1641.67,167.954
2021,156,643,845961,3296.513,417.452
2021,156,643,845969,3625.362,745.302
2021,156,643,845970,980.536,104.94
2021,156,643,846012,345.583,62.607
2021,156,643,846019,1129.875,197.827
2021,156,643,846022,497.675,10.632
2021,156,643,846023,3497.068,150.851
2021,156,643,846024,1035.038,97.754
2021,156,643,846029,1434.525,327.265
2021,156,643,846031,247.323,41.361
2021,156,643,846039,13510.706,723.856
2021,156,643,846040,1258.769,34.207
2021,156,643,846090,11922.272,419.84
2021,156,643,846120,99.07,19.792
2021,156,643,846130,963.64,25.706
2021,156,643,846140,706.534,53.323
2021,156,643,846150,12197.765,2116.546
2021,156,643,846190,2270.188,90.356
2021,156,643,846210,7282.226,1804.817
2021,156,643,846221,19141.237,5099.312
2021,156,643,846229,15160.654,3620.862
2021,156,643,846231,4150.176,1114.86
2021,156,643,846239,6030.672,2456.703
2021,156,643,846241,2666.837,346.089
2021,156,643,846249,1039.133,156.485
2021,156,643,846291,17752.798,4703.9
2021,156,643,846299,3562.896,435.627
2021,156,643,846310,3456.458,453.666
2021,156,643,846320,1064.094,184.659
2021,156,643,846330,12377.936,843.853
2021,156,643,846390,3495.829,289.467
2021,156,643,846410,10506.06,2617.926
2021,156,643,846420,4965.854,857.329
2021,156,643,846490,10783.592,1193.112
2021,156,643,846510,10170.087,2150.255
2021,156,643,846520,6068.968,600.446
2021,156,643,846591,60479.536,11993.35
2021,156,643,846592,26790.625,5647.366
2021,156,643,846593,5034.523,961.416
2021,156,643,846594,7946.1,2101.29
2021,156,643,846595,12752.589,1132.169
2021,156,643,846596,8736.16,2640.209
2021,156,643,846599,33100.678,1988.528
2021,156,643,846610,11089.477,1206.51
2021,156,643,846620,6486.526,606.217
2021,156,643,846630,637.849,20.461
2021,156,643,846691,1295.822,56.406
2021,156,643,846692,2928.225,481.047
2021,156,643,846693,13394.235,1834.448
2021,156,643,846694,6725.908,634.175
2021,156,643,846711,9016.888,1141.619
2021,156,643,846719,8216.789,708.486
2021,156,643,846721,177600.358,13856.404
2021,156,643,846722,87196.691,11417.313
2021,156,643,846729,281567.518,35409.747
2021,156,643,846781,60049.027,6570.354
2021,156,643,846789,111621.27,18844.289
2021,156,643,846791,5330.909,858.769
2021,156,643,846792,835.285,56.817
2021,156,643,846799,18918.52,2433.103
2021,156,643,846810,5260.209,322.394
2021,156,643,846820,1072.066,101.64
2021,156,643,846880,2543.632,96.047
2021,156,643,846890,1843.928,42.109
2021,156,643,847010,4321.279,470.579
2021,156,643,847021,94.069,3.955
2021,156,643,847029,32.451,0.433
2021,156,643,847030,10.174,0.035
2021,156,643,847050,71076.717,521.128
2021,156,643,847090,35.931,0.504
2021,156,643,847130,2635988.015,14237.257
2021,156,643,847141,213385.157,1582.753
2021,156,643,847149,108116.64,2251.342
2021,156,643,847150,687032.995,4035.981
2021,156,643,847160,226725.463,9535.345
2021,156,643,847170,478904.863,1225.231
2021,156,643,847180,393887.726,1098.694
2021,156,643,847190,94461.356,356.29
2021,156,643,847210,2.399,0.082
2021,156,643,847230,2.751,0.039
2021,156,643,847290,115185.272,8123.871
2021,156,643,847321,268.755,0.723
2021,156,643,847329,8398.08,964.41
2021,156,643,847330,415810.063,15734.57
2021,156,643,847340,6554.675,151.052
2021,156,643,847350,726.067,1.597
2021,156,643,847410,43488.683,4595.582
2021,156,643,847420,25428.247,6358.414
2021,156,643,847431,24489.217,9525.255
2021,156,643,847432,29250.837,8437.576
2021,156,643,847439,5316.433,1567.794
2021,156,643,847480,9799.076,2308.693
2021,156,643,847490,71289.473,22613.82
2021,156,643,847510,205.878,12.825
2021,156,643,847529,4613.743,194.549
2021,156,643,847590,421.789,9.457
2021,156,643,847621,57.852,3.586
2021,156,643,847629,61.456,6.421
2021,156,643,847681,156.899,25.964
2021,156,643,847689,3593.512,914.72
2021,156,643,847690,432.554,7.843
2021,156,643,847710,68923.991,14206.873
2021,156,643,847720,61903.893,9216.414
2021,156,643,847730,6875.368,687.599
2021,156,643,847740,9119.145,514.409
2021,156,643,847751,4035.87,115.048
2021,156,643,847759,15741.674,1745.863
2021,156,643,847780,58254.78,5180.853
2021,156,643,847790,16514.528,1330.405
2021,156,643,847810,4303.774,62.698
2021,156,643,847890,9.918,0.066
2021,156,643,847910,19626.648,2499.496
2021,156,643,847920,17748.533,3266.284
2021,156,643,847930,4589.915,1236.635
2021,156,643,847940,10366.536,972.873
2021,156,643,847950,4018.754,99.304
2021,156,643,847960,631.917,39.711
2021,156,643,847971,1277.097,162.335
2021,156,643,847979,0.481,0.035
2021,156,643,847981,16025.186,1607.562
2021,156,643,847982,42847.004,2168.065
2021,156,643,847989,155557.362,20159.843
2021,156,643,847990,19749.683,1637.389
2021,156,643,848010,471.496,81.16
2021,156,643,848020,489.225,6.339
2021,156,643,848030,143.926,11.534
2021,156,643,848041,7935.99,528.597
2021,156,643,848049,2302.955,358.545
2021,156,643,848050,12946.023,686.09
2021,156,643,848060,1420.226,255.775
2021,156,643,848071,94456.406,5721.716
2021,156,643,848079,9360.315,546.882
2021,156,643,848110,9699.33,1072.615
2021,156,643,848120,8806.279,806.936
2021,156,643,848130,17280.22,2765.985
2021,156,643,848140,8449.621,826.65
2021,156,643,848180,704449.109,87939.538
2021,156,643,848190,43347.921,5649.289
2021,156,643,848210,26186.984,3309.743
2021,156,643,848220,4781.751,684.232
2021,156,643,848230,1697.977,290.981
2021,156,643,848240,843.335,89.919
2021,156,643,848250,3221.867,339.523
2021,156,643,848280,2659.89,234.887
2021,156,643,848291,828.991,253.989
2021,156,643,848299,2887.632,195.111
2021,156,643,848310,38461.146,8400.872
2021,156,643,848320,6936.382,2211.026
2021,156,643,848330,20667.587,3044.971
2021,156,643,848340,74711.992,12508.761
2021,156,643,848350,17889.718,4781.487
2021,156,643,848360,15148.224,2715.273
2021,156,643,848390,57697.84,10366.361
2021,156,643,848410,9936.932,669.207
2021,156,643,848420,7268.907,213.835
2021,156,643,848490,3130.586,410.068
2021,156,643,848610,409.311,25.075
2021,156,643,848620,1214.402,25.873
2021,156,643,848630,202.105,0.817
2021,156,643,848640,1073.997,13.925
2021,156,643,848690,4042.441,145.374
2021,156,643,848710,3933.229,150.442
2021,156,643,848790,17977.412,301.185
2021,156,643,850110,34942.399,4016.914
2021,156,643,850120,11764.492,400.026
2021,156,643,850131,28252.31,2665.609
2021,156,643,850132,12819.049,6003.93
2021,156,643,850133,692.628,102.766
2021,156,643,850134,1297.064,251.299
2021,156,643,850140,75842.412,16632.866
2021,156,643,850151,19895.178,4172.725
2021,156,643,850152,85706.24,27236.741
2021,156,643,850153,28828.094,6863.884
2021,156,643,850161,1771.697,231.216
2021,156,643,850162,1149.692,280.58
2021,156,643,850163,761.23,173.223
2021,156,643,850164,3318.748,182.354
2021,156,643,850211,27955.428,6411.239
2021,156,643,850212,26391.205,5128.609
2021,156,643,850213,37052.754,4386.601
2021,156,643,850220,94162.479,24499.317
2021,156,643,850231,17378.029,5341.118
2021,156,643,850239,73001.623,2058.279
2021,156,643,850240,4.682,1.655
2021,156,643,850300,60207.148,4154.675
2021,156,643,850410,8146.904,682.797
2021,156,643,850421,677.241,93.527
2021,156,643,850422,458.066,218.408
2021,156,643,850423,936.675,195.809
2021,156,643,850431,17370.357,1405.238
2021,156,643,850432,801.267,72.693
2021,156,643,850433,657.537,61.057
2021,156,643,850434,3799.816,447.4
2021,156,643,850440,555404.61,30553.418
2021,156,643,850450,25538.52,738.568
2021,156,643,850490,21221.869,1115.255
2021,156,643,850511,54323.979,2545.374
2021,156,643,850519,12282.332,5165.377
2021,156,643,850520,1482.327,152.569
2021,156,643,850590,4687.144,627.776
2021,156,643,850610,71235.733,17076.221
2021,156,643,850640,1.232,0.008
2021,156,643,850650,12869.205,546.92
2021,156,643,850660,98.588,1.629
2021,156,643,850680,568.541,124.95
2021,156,643,850690,74.306,0.414
2021,156,643,850710,7535.897,1749.058
2021,156,643,850720,96711.826,24165.027
2021,156,643,850730,913.755,80.43
2021,156,643,850740,236.4,11.294
2021,156,643,850750,6748.037,289.468
2021,156,643,850760,140569.398,3915.181
2021,156,643,850780,23493.375,862.407
2021,156,643,850790,5206.722,1137.527
2021,156,643,850811,299412.032,21579.746
2021,156,643,850819,56409.45,11309.198
2021,156,643,850860,157.631,29.572
2021,156,643,850870,1253.492,56.559
2021,156,643,850940,205784.42,27847.143
2021,156,643,850980,253683.102,11821.315
2021,156,643,850990,4359.156,405.27
2021,156,643,851010,13028.873,580.532
2021,156,643,851020,37870.672,2664.855
2021,156,643,851030,7605.68,221.152
2021,156,643,851090,663.489,5.277
2021,156,643,851110,10712.822,723.36
2021,156,643,851120,258.703,61.24
2021,156,643,851130,19786.215,1141.809
2021,156,643,851140,44300.064,5921.404
2021,156,643,851150,27161.556,3670.335
2021,156,643,851180,1252.117,112.003
2021,156,643,851190,16123.11,2175.144
2021,156,643,851210,2942.407,124.984
2021,156,643,851220,70207.432,4888.93
2021,156,643,851230,14963.381,990.603
2021,156,643,851240,9690.724,334.907
2021,156,643,851290,25535.074,1897.948
2021,156,643,851310,33174.672,2748.417
2021,156,643,851390,81.047,1.484
2021,156,643,851410,10470.428,1429.564
2021,156,643,851420,3103.06,485.62
2021,156,643,851430,4141.684,398.117
2021,156,643,851440,3532.113,258.387
2021,156,643,851490,8555.545,125.727
2021,156,643,851511,5792.624,378.771
2021,156,643,851519,2803.722,192.742
2021,156,643,851521,7493.05,649.345
2021,156,643,851529,3281.843,134.812
2021,156,643,851531,33404.573,760.449
2021,156,643,851539,84751.635,6344.784
2021,156,643,851580,25384.535,3670.199
2021,156,643,851590,22875.892,1499.027
2021,156,643,851610,86697.1,23161.284
2021,156,643,851621,2.181,0.048
2021,156,643,851629,96428.021,20905.655
2021,156,643,851631,42834.005,4109.83
2021,156,643,851632,39100.919,2610.111
2021,156,643,851633,4549.243,496.752
2021,156,643,851640,67979.725,7248.509
2021,156,643,851650,132854.71,37150.373
2021,156,643,851660,240166.721,39929.136
2021,156,643,851671,40153.357,3768.963
2021,156,643,851672,39817.559,2623.118
2021,156,643,851679,240304.859,42235.788
2021,156,643,851680,54964.995,4308.095
2021,156,643,851690,23784.097,1359.673
2021,156,643,851711,3245.439,85.801
2021,156,643,851712,4893240.458,11334.69
2021,156,643,851718,16368.799,823.41
2021,156,643,851761,148588.508,3016.243
2021,156,643,851762,1293186.86,14966.714
2021,156,643,851769,36112.823,614.418
2021,156,643,851770,301081.068,6015.398
2021,156,643,851810,21984.027,922.679
2021,156,643,851821,82817.767,3633.287
2021,156,643,851822,85861.765,4194.277
2021,156,643,851829,48209.732,8091.908
2021,156,643,851830,243890.022,5416.46
2021,156,643,851840,23917.889,1138.675
2021,156,643,851850,2439.594,273.342
2021,156,643,851890,2665.511,101.441
2021,156,643,851930,875.868,69.609
2021,156,643,851981,33748.457,3548.979
2021,156,643,851989,4152.911,402.797
2021,156,643,852110,13.82,0.789
2021,156,643,852190,51853.357,1143.131
2021,156,643,852210,157.802,0.25
2021,156,643,852290,774.674,7.897
2021,156,643,852321,1942.032,94.578
2021,156,643,852329,43.721,1.421
2021,156,643,852341,637.192,131.429
2021,156,643,852349,1276.526,1.662
2021,156,643,852351,56843.362,138.405
2021,156,643,852352,39234.928,1098.706
2021,156,643,852359,322.677,6.635
2021,156,643,852380,16.561,0.046
2021,156,643,852550,237.819,1.083
2021,156,643,852560,578.233,13.488
2021,156,643,852580,361244.951,4418.368
2021,156,643,852610,741.069,2.361
2021,156,643,852691,54170.369,124.716
2021,156,643,852692,7076.922,122.102
2021,156,643,852713,13913.583,2120.682
2021,156,643,852719,1345.114,90.256
2021,156,643,852721,32937.866,823.323
2021,156,643,852729,2381.078,24.248
2021,156,643,852791,37501.069,5292.695
2021,156,643,852792,1198.22,80.488
2021,156,643,852799,2002.178,38.217
2021,156,643,852842,0.004,0.002
2021,156,643,852852,244203.972,9541.006
2021,156,643,852859,276947.776,14812.315
2021,156,643,852862,24324.202,196.305
2021,156,643,852869,19405.969,223.878
2021,156,643,852871,71411.915,2169.815
2021,156,643,852872,156555.704,3428.913
2021,156,643,852873,7.179,0.006
2021,156,643,852910,19603.419,922.282
2021,156,643,852990,527945.249,27250.233
2021,156,643,853010,8.339,0.187
2021,156,643,853080,3188.471,50.806
2021,156,643,853090,222.543,1.975
2021,156,643,853110,6533.191,144.606
2021,156,643,853120,35344.441,290.51
2021,156,643,853180,9038.554,409.073
2021,156,643,853190,52527.046,2636.423
2021,156,643,853210,1696.43,221.728
2021,156,643,853221,2373.716,5.976
2021,156,643,853222,12297.779,350.274
2021,156,643,853223,866.75,10.195
2021,156,643,853224,21532.109,99.008
2021,156,643,853225,4273.96,292.78
2021,156,643,853229,1515.389,98.394
2021,156,643,853230,271.17,12.18
2021,156,643,853290,65.204,3.603
2021,156,643,853310,8849.429,117.116
2021,156,643,853321,4092.143,157.995
2021,156,643,853329,1846.849,174.345
2021,156,643,853331,293.608,10.064
2021,156,643,853339,260.217,17.914
2021,156,643,853340,4475.177,129.205
2021,156,643,853390,195.386,12.663
2021,156,643,853400,110965.444,3486.85
2021,156,643,853510,123.746,9.096
2021,156,643,853521,3875.887,201.629
2021,156,643,853529,624.554,45.299
2021,156,643,853530,2230.882,314.531
2021,156,643,853540,1022.902,27.591
2021,156,643,853590,4365.712,294.92
2021,156,643,853610,5599.156,567.885
2021,156,643,853620,93833.624,9355.007
2021,156,643,853630,16694.653,1544.729
2021,156,643,853641,15635.763,575.988
2021,156,643,853649,35777.617,1464.624
2021,156,643,853650,69200.613,4912.793
2021,156,643,853661,10529.039,1687.622
2021,156,643,853669,108074.58,10053.423
2021,156,643,853670,6115.563,375.928
2021,156,643,853690,97754.079,7404.163
2021,156,643,853710,168709.463,4134.352
2021,156,643,853720,37452.606,2371.579
2021,156,643,853810,9942.126,1344.157
2021,156,643,853890,56780.779,2672.178
2021,156,643,853910,302.761,3.186
2021,156,643,853921,14259.511,764.64
2021,156,643,853922,1728.818,183.619
2021,156,643,853929,2423.959,204.444
2021,156,643,853931,4608.274,444.989
2021,156,643,853932,4494.991,294.223
2021,156,643,853939,2796.121,87.406
2021,156,643,853941,581.114,8.238
2021,156,643,853949,7792.694,350.484
2021,156,643,853950,220326.081,19419.956
2021,156,643,853990,4671.055,165.211
2021,156,643,854011,0.491,0.013
2021,156,643,854020,360.406,0.204
2021,156,643,854060,4.508,0.008
2021,156,643,854071,226.918,30.396
2021,156,643,854079,2.314,0.045
2021,156,643,854081,20.231,0.048
2021,156,643,854089,88.555,0.304
2021,156,643,854091,181.418,1.541
