Section ID,Section,HS4 ID,HS4,Year,Russia's Exports,China's Exports,PCI
17,Transportation,8805,Aircraft Launch Gear,2021,174000.0,842.0,0.03
4,Foodstuffs,2007,Jams,2021,173888.0,1335345.0,-0.51
15,Metals,7311,Iron Gas Containers,2021,173859.0,35547260.0,-0.31
17,Transportation,8906,Other Sea Vessels,2021,169811.0,6652021.0,-0.64
16,Machines,8429,Large Construction Vehicles,2021,167156.0,902745738.0,-0.53
16,Machines,8477,Rubberworking Machinery,2021,166833.0,241369249.0,1.26
16,Machines,8518,Microphones and Headphones,2021,165945.0,511786307.0,0.29
15,Metals,7806,Other Lead Products,2021,164144.0,120280.0,
11,Textiles,6104,Knit Women's Suits,2021,163395.0,175048401.0,-1.5
6,Chemical Products,2932,Oxygen Heterocyclic Compounds,2021,163096.0,40379334.0,1.03
18,Instruments,9020,Breathing Appliances,2021,160331.0,2685959.0,0.32
16,Machines,8466,Metalworking Machine Parts,2021,159971.0,42558042.0,1.17
16,Machines,8426,Cranes,2021,158246.0,131547802.0,0.04
16,Machines,8460,Metal Finishing Machines,2021,155726.0,34878834.0,1.49
20,Miscellaneous,9602,Vegetable and Mineral Carvings,2021,148397.0,5452946.0,-0.18
12,Footwear and Headwear,6405,Other Footwear,2021,148085.0,13203357.0,-0.99
5,Mineral Products,2515,"Marble, Travertine and Alabaster",2021,142546.0,73165.0,-1.35
15,Metals,7219,Large Flat-Rolled Stainless Steel,2021,139307.0,527427268.0,0.8
6,Chemical Products,3507,Enzymes,2021,137816.0,20760774.0,0.99
6,Chemical Products,3817,Alkylbenzenes and Alkylnaphthalenes,2021,135999.0,16764.0,-0.01
5,Mineral Products,2610,Chromium Ore,2021,135283.0,13196.0,-2.78
6,Chemical Products,2942,Other Organic Compounds,2021,133493.0,6750657.0,0.28
7,Plastics and Rubbers,3914,Polymer Ion-Exchangers,2021,128455.0,23617241.0,1.51
11,Textiles,6304,Bedspreads,2021,124979.0,18507521.0,-1.14
18,Instruments,9024,Tensile Testing Machines,2021,124569.0,8607713.0,1.19
16,Machines,8406,Steam Turbines,2021,124222.0,3048252.0,0.43
11,Textiles,5309,Flax Woven Fabric,2021,124064.0,811587.0,0.09
16,Machines,8522,Audio and Video Recording Accessories,2021,120558.0,932476.0,0.49
16,Machines,8534,Printed Circuit Boards,2021,117742.0,110965444.0,0.74
6,Chemical Products,2841,Oxometallic or Peroxometallic Acid Salts,2021,117645.0,3253301.0,1.95
6,Chemical Products,3303,Perfumes,2021,116052.0,872844.0,-0.5
15,Metals,7320,Iron Springs,2021,114688.0,19355210.0,0.72
6,Chemical Products,3215,Ink,2021,113492.0,8856267.0,0.56
11,Textiles,6210,Felt or Coated Fabric Garments,2021,112132.0,136708318.0,-1.45
6,Chemical Products,2941,Antibiotics,2021,110017.0,114920152.0,0.69
16,Machines,8528,Video Displays,2021,109115.0,792856721.0,-0.04
12,Footwear and Headwear,6505,Knitted Hats,2021,107603.0,78708182.0,-1.84
13,Stone And Glass,6901,Bricks,2021,107346.0,55399.0,
2,Vegetable Products,1212,"Locust beans, seaweed, sugar beet, cane, for food",2021,106887.0,28779630.0,-2.14
11,Textiles,6201,Non-Knit Men's Coats,2021,106622.0,209600755.0,-1.35
16,Machines,8438,Industrial Food Preperation Machinery,2021,105372.0,39470527.0,0.52
16,Machines,8428,Lifting Machinery,2021,104509.0,187361554.0,0.91
17,Transportation,8707,Vehicle Bodies (including cabs) for the motor vehicles (8701 to 8705),2021,104181.0,6886464.0,0.76
6,Chemical Products,3823,"Industrial Fatty Acids, Oils and Alcohols",2021,103267.0,3191031.0,0.34
15,Metals,8301,Padlocks,2021,100412.0,107853322.0,0.57
10,Paper Goods,4906,Architectural Plans,2021,100000.0,447612.0,
10,Paper Goods,4808,Corrugated Paper,2021,98691.0,795984.0,-0.04
16,Machines,8512,Electrical Lighting and Signalling Equipment,2021,98254.0,123339018.0,0.57
6,Chemical Products,3004,Packaged Medicaments,2021,96546.0,33562410.0,0.23
4,Foodstuffs,2206,Other Fermented Beverages,2021,96263.0,31547.0,-0.04
16,Machines,8532,Electrical Capacitors,2021,94792.0,44892507.0,0.78
15,Metals,7611,Large Aluminium Containers,2021,93250.0,39611.0,
6,Chemical Products,3405,Polishes and Creams,2021,92261.0,3405321.0,0.71
2,Vegetable Products,701,Potatoes,2021,90444.0,217586.0,-0.82
11,Textiles,6110,Knit Sweaters,2021,89880.0,300545473.0,-1.6
9,Wood Products,4420,Wood Ornaments,2021,88108.0,7272167.0,-1.04
18,Instruments,9017,Drafting Tools,2021,87193.0,39814086.0,1.13
11,Textiles,5302,Hemp Fibers,2021,86828.0,208.0,
17,Transportation,8704,Delivery Trucks,2021,86389.0,354094833.0,-0.2
15,Metals,8106,Bismuth,2021,85033.0,163698.0,
6,Chemical Products,2818,Aluminium Oxide,2021,84619.0,15354497.0,-0.22
7,Plastics and Rubbers,4009,Rubber Pipes,2021,84545.0,79325517.0,0.65
15,Metals,8110,Antimony,2021,82490.0,634568.0,
11,Textiles,6302,House Linens,2021,80967.0,134930616.0,-1.32
11,Textiles,5911,Textiles for technical uses,2021,77201.0,27236811.0,0.91
7,Plastics and Rubbers,4015,Rubber Apparel,2021,76593.0,63781006.0,-0.53
15,Metals,8310,Metal Signs,2021,74701.0,2237639.0,0.31
6,Chemical Products,2842,Other Inorganic Acids Salts,2021,73657.0,2761425.0,0.89
15,Metals,7220,Flat-Rolled Stainless Steel,2021,73076.0,28017176.0,1.33
10,Paper Goods,4911,Other Printed Material,2021,70062.0,23467466.0,0.58
6,Chemical Products,3307,Shaving Products,2021,69364.0,15484104.0,0.14
18,Instruments,9104,Dashboard Clocks,2021,68275.0,26789.0,
6,Chemical Products,3203,Vegetable or Animal Dyes,2021,66283.0,3829343.0,-0.03
15,Metals,7419,Other Copper Products,2021,66032.0,20383807.0,0.85
11,Textiles,6211,Non-Knit Active Wear,2021,65448.0,37920155.0,-1.5
15,Metals,7612,Aluminium Cans,2021,65265.0,1959291.0,-0.23
10,Paper Goods,4814,Wallpaper,2021,64529.0,9229090.0,0.36
11,Textiles,6308,Packaged Sewing Sets,2021,64142.0,935069.0,
15,Metals,8203,Hand Tools,2021,61286.0,35220884.0,0.81
6,Chemical Products,3813,Fire Extinguishers Preparations,2021,60663.0,27472.0,
15,Metals,7205,Iron Powder,2021,59569.0,2798118.0,0.69
6,Chemical Products,2935,Sulfonamides,2021,59234.0,41425305.0,0.96
6,Chemical Products,2938,Glycosides,2021,58913.0,17988168.0,-0.6
16,Machines,8433,Harvesting Machinery,2021,58445.0,87302579.0,0.68
6,Chemical Products,2853,Other inorganic compounds,2021,57481.0,382723.0,
11,Textiles,6109,Knit T-shirts,2021,56562.0,73889755.0,-1.87
15,Metals,8307,Flexible Metal Tubing,2021,56265.0,7039507.0,0.29
13,Stone And Glass,7007,Safety Glass,2021,53897.0,33591210.0,0.35
6,Chemical Products,2934,Nucleic Acids,2021,53446.0,127901717.0,0.87
11,Textiles,6307,Other Cloth Articles,2021,53088.0,170877318.0,-1.15
16,Machines,8467,Motor-working Tools,2021,51861.0,760353255.0,0.95
11,Textiles,6203,Non-Knit Men's Suits,2021,51793.0,118184548.0,-1.42
11,Textiles,6303,Window Dressings,2021,51207.0,74188300.0,-0.18
11,Textiles,6113,Garments of Impregnated Fabric,2021,51017.0,9836254.0,-1.36
6,Chemical Products,3802,Activated Carbon,2021,50609.0,14244704.0,-0.68
6,Chemical Products,2926,Nitrile Compounds,2021,50521.0,12849972.0,0.92
15,Metals,8101,Tungsten,2021,50386.0,9485638.0,
6,Chemical Products,3404,Waxes,2021,50309.0,7607049.0,0.97
16,Machines,8455,Metal-Rolling Mills,2021,50017.0,56282348.0,0.61
20,Miscellaneous,9603,Brooms,2021,48936.0,182645370.0,-0.33
16,Machines,8545,Carbon-based Electronics,2021,48595.0,298214105.0,0.57
11,Textiles,6115,Knit Socks and Hosiery,2021,48292.0,389639014.0,-1.08
2,Vegetable Products,1404,Other Vegetable Products,2021,47261.0,3595779.0,-1.78
16,Machines,8461,Metalworking Machines,2021,47060.0,16237197.0,1.65
20,Miscellaneous,9614,Smoking Pipes,2021,46665.0,2782992.0,
2,Vegetable Products,1006,Rice,2021,46544.0,2732599.0,-1.98
15,Metals,8302,Metal Mountings,2021,46307.0,462078094.0,0.8
6,Chemical Products,2850,Hydrides and other anions,2021,46167.0,1738977.0,1.22
16,Machines,8441,Other Paper Machinery,2021,43776.0,48278397.0,1.01
5,Mineral Products,2708,Pitch Coke,2021,42945.0,35608434.0,0.4
6,Chemical Products,2918,Carboxylic Acids,2021,42622.0,142049070.0,0.77
10,Paper Goods,4811,Cellulose Fibers Paper,2021,40768.0,70273807.0,0.64
18,Instruments,9012,Non-optical Microscopes,2021,40701.0,48785.0,1.68
16,Machines,8546,Electrical Insulators,2021,39084.0,8638302.0,0.71
4,Foodstuffs,2209,Vinegar,2021,38710.0,730751.0,-0.03
16,Machines,8450,Household Washing Machines,2021,37124.0,140739484.0,-0.01
13,Stone And Glass,7016,Glass Bricks,2021,37068.0,8820699.0,0.19
6,Chemical Products,3005,Bandages,2021,36579.0,16183947.0,0.8
2,Vegetable Products,602,"Other live plants, cuttings and slips;
mushroom spawn",2021,36496.0,387894.0,-1.04
11,Textiles,6202,Non-Knit Women's Coats,2021,36445.0,506902922.0,-1.12
17,Transportation,8604,Railway Maintenance Vehicles,2021,36416.0,22326.0,-0.08
15,Metals,7218,Stainless Steel Ingots,2021,36231.0,120855.0,0.82
11,Textiles,6212,Other Women's Undergarments,2021,36108.0,42928146.0,-1.29
6,Chemical Products,2837,Cyanides,2021,36000.0,29628423.0,-1.38
17,Transportation,8712,"Bicycles, delivery tricycles, other cycles",2021,34521.0,186401488.0,-0.18
15,Metals,7209,Cold-Rolled Iron,2021,33833.0,15418068.0,-0.07
15,Metals,7415,Copper Fasteners,2021,32786.0,3866017.0,1.09
15,Metals,8113,Cermets,2021,31268.0,5135695.0,1.58
20,Miscellaneous,9601,Worked Ivory and Bone,2021,31146.0,100690.0,
6,Chemical Products,2840,Borates,2021,30578.0,1793540.0,0.07
16,Machines,8416,Liquid Fuel Furnaces,2021,30415.0,3749343.0,1.14
13,Stone And Glass,6903,Refractory Ceramics,2021,28886.0,42056634.0,0.54
15,Metals,7804,Lead Sheets,2021,28203.0,14605.0,
6,Chemical Products,2915,Saturated Acyclic Monocarboxylic Acids,2021,27559.0,62565310.0,0.75
16,Machines,8402,Steam Boilers,2021,27352.0,10882384.0,0.11
4,Foodstuffs,1702,Other Sugars,2021,25869.0,13298474.0,0.04
15,Metals,7407,Copper Bars,2021,25181.0,1431468.0,0.09
7,Plastics and Rubbers,4010,Rubber Belting,2021,25001.0,56703730.0,0.78
6,Chemical Products,2904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",2021,24568.0,306412.0,-0.38
21,Arts and Antiques,9703,Sculptures,2021,24233.0,18804.0,-0.71
2,Vegetable Products,1302,Vegetable Saps,2021,24190.0,77670910.0,-0.27
15,Metals,8303,Safes,2021,23342.0,2546209.0,0.63
11,Textiles,5804,Tulles and Net Fabric,2021,23112.0,8253227.0,-0.57
18,Instruments,9019,Therapeutic Appliances,2021,22836.0,159173482.0,0.36
5,Mineral Products,2514,Slate,2021,22634.0,51003.0,
7,Plastics and Rubbers,3924,Plastic Housewares,2021,22395.0,171137603.0,-0.92
13,Stone And Glass,7001,Glass Scraps,2021,22196.0,80017.0,
6,Chemical Products,2930,Organo-Sulfur Compounds,2021,21726.0,68974479.0,0.81
2,Vegetable Products,904,Pepper,2021,21399.0,7888963.0,-2.1
15,Metals,8212,Razor Blades,2021,21271.0,14481722.0,-0.2
15,Metals,7317,Iron Nails,2021,21069.0,9448714.0,-0.91
13,Stone And Glass,7010,Glass Bottles,2021,19911.0,53551213.0,-0.73
21,Arts and Antiques,9701,Paintings,2021,19817.0,2830396.0,0.42
15,Metals,7608,Aluminium Pipes,2021,19346.0,7731080.0,0.06
13,Stone And Glass,6803,Worked Slate,2021,19276.0,1397206.0,-0.28
18,Instruments,9028,Utility Meters,2021,19196.0,98821444.0,0.1
11,Textiles,5602,Felt,2021,18583.0,6666441.0,0.45
16,Machines,8407,Spark-Ignition Engines,2021,18582.0,434752743.0,0.63
17,Transportation,8907,Other Floating Structures,2021,17898.0,1046248.0,-0.71
15,Metals,7901,Raw Zinc,2021,17823.0,194.0,-0.66
6,Chemical Products,3302,Scented Mixtures,2021,17614.0,400535.0,0.18
10,Paper Goods,4818,Toilet Paper,2021,17356.0,9971362.0,-0.12
15,Metals,7211,Large Flat-Rolled Iron,2021,17318.0,1453852.0,0.69
6,Chemical Products,2909,Ethers,2021,17296.0,23195815.0,0.75
11,Textiles,6206,Non-Knit Women's Shirts,2021,17225.0,50391682.0,-1.38
13,Stone And Glass,6812,Asbestos Fibres,2021,16662.0,2240648.0,
8,Animal Hides,4303,Furskin Apparel,2021,16470.0,40666624.0,-0.26
14,Precious Metals,7117,Imitation Jewellery,2021,16377.0,22246077.0,-0.25
6,Chemical Products,3214,Glaziers Putty,2021,16347.0,10520569.0,0.22
6,Chemical Products,3506,Glues,2021,16101.0,52821890.0,0.58
4,Foodstuffs,1803,Cocoa Paste,2021,15964.0,198503.0,-1.55
16,Machines,8422,Washing and Bottling Machines,2021,15925.0,163629595.0,0.81
11,Textiles,6106,Knit Women's Shirts,2021,15598.0,7932196.0,-1.73
6,Chemical Products,3209,Aqueous Paints,2021,15557.0,5094095.0,-0.09
11,Textiles,5407,Synthetic Filament Yarn Woven Fabric,2021,15287.0,190877815.0,-0.16
7,Plastics and Rubbers,3918,Plastic Floor Coverings,2021,14834.0,119120949.0,0.17
5,Mineral Products,2520,Gypsum,2021,14023.0,285349.0,-1.42
6,Chemical Products,2921,Amine Compounds,2021,13903.0,52652538.0,0.94
15,Metals,7314,Iron Cloth,2021,13794.0,18564160.0,-0.03
11,Textiles,6205,Non-Knit Men's Shirts,2021,13757.0,44243916.0,-1.66
11,Textiles,6108,Knit Women's Undergarments,2021,13655.0,105269304.0,-1.65
16,Machines,8408,Combustion Engines,2021,13375.0,188629635.0,1.19
9,Wood Products,4405,Wood Wool,2021,13132.0,721.0,
13,Stone And Glass,7005,Float Glass,2021,13107.0,6071122.0,-0.31
2,Vegetable Products,703,Onions,2021,12623.0,69094300.0,-1.96
15,Metals,8206,Tool Sets,2021,11915.0,39160463.0,0.9
15,Metals,7607,Aluminium Foil,2021,11829.0,96727235.0,0.4
2,Vegetable Products,704,Cabbages,2021,11366.0,26421879.0,-1.14
15,Metals,7212,Large Coated Flat-Rolled Iron,2021,11360.0,11013633.0,0.53
15,Metals,8003,Tin Bars,2021,11330.0,291128.0,0.85
11,Textiles,6102,Knit Women's Coats,2021,11245.0,29333131.0,-1.7
6,Chemical Products,3703,Photographic Paper,2021,11009.0,801328.0,
4,Foodstuffs,1701,Raw Sugar,2021,10978.0,42710.0,-1.96
6,Chemical Products,2914,Ketones and Quinones,2021,10949.0,15222125.0,0.71
15,Metals,8001,Raw Tin,2021,10909.0,2209866.0,-0.69
11,Textiles,6107,Knit Men's Undergarments,2021,10811.0,67401814.0,-1.58
11,Textiles,5806,Narrow Woven Fabric,2021,10463.0,31253833.0,-0.03
16,Machines,8445,Textile Fiber Machinery,2021,10300.0,4238008.0,1.39
7,Plastics and Rubbers,3906,Acrylic Polymers,2021,10188.0,49026721.0,1.34
12,Footwear and Headwear,6704,Fake Hair,2021,9765.0,3678775.0,-2.4
14,Precious Metals,7105,Precious Stone Dust,2021,9722.0,2844010.0,
18,Instruments,9003,Eyewear Frames,2021,9600.0,22767200.0,0.38
6,Chemical Products,2916,Unsaturated Acyclic Monocarboxylic Acids,2021,9475.0,50887000.0,0.88
6,Chemical Products,2830,Sulfides,2021,9441.0,10786982.0,
12,Footwear and Headwear,6703,Processed Hair,2021,8963.0,332153.0,-1.76
12,Footwear and Headwear,6406,Footwear Parts,2021,8959.0,149753105.0,-0.57
11,Textiles,6305,Packing Bags,2021,8948.0,64356622.0,-1.93
6,Chemical Products,2924,Carboxyamide Compounds,2021,8832.0,56149694.0,0.56
15,Metals,8309,Metal Stoppers,2021,8589.0,18524038.0,0.13
18,Instruments,9205,Wind Instruments,2021,8436.0,1823759.0,1.01
4,Foodstuffs,2402,Rolled Tobacco,2021,8313.0,1538950.0,-0.88
11,Textiles,6310,Textile Scraps,2021,8228.0,3428.0,
11,Textiles,6306,"Awnings, Tents, and Sails",2021,8176.0,38366363.0,-0.78
13,Stone And Glass,7015,Eyewear and Clock Glass,2021,7705.0,251313.0,
16,Machines,8506,Batteries,2021,7524.0,84847605.0,0.53
6,Chemical Products,3206,Other Coloring Matter,2021,7390.0,108060353.0,0.54
2,Vegetable Products,1103,Cereal Meal and Pellets,2021,7389.0,269367.0,-1.03
11,Textiles,5607,Twine and Rope,2021,7380.0,12534103.0,-0.52
18,Instruments,9206,Percussion,2021,7296.0,1438486.0,
6,Chemical Products,2826,Fluorides,2021,7283.0,3735283.0,0.65
2,Vegetable Products,702,Tomatoes,2021,7256.0,52009009.0,-1.52
15,Metals,7208,Hot-Rolled Iron,2021,7253.0,998477.0,0.23
14,Precious Metals,7115,Other Precious Metal Products,2021,7064.0,42277.0,-0.06
15,Metals,7321,Iron Stovetops,2021,7024.0,51159676.0,-0.23
20,Miscellaneous,9404,Mattresses,2021,6743.0,59604974.0,-0.59
5,Mineral Products,2516,Granite,2021,6228.0,20611.0,-1.83
6,Chemical Products,3816,Refractory Cements,2021,6203.0,25202799.0,0.69
14,Precious Metals,7101,Pearls,2021,6142.0,341417.0,
8,Animal Hides,4205,Other Leather Articles,2021,6132.0,12359519.0,-0.26
6,Chemical Products,2929,Other Nitrogen Compounds,2021,6130.0,49210143.0,0.86
16,Machines,8464,Stone Working Machines,2021,5887.0,26255506.0,0.93
16,Machines,8470,Calculators,2021,5554.0,75570621.0,0.5
6,Chemical Products,2917,Polycarboxylic Acids,2021,5387.0,233041000.0,0.89
6,Chemical Products,3204,Synthetic Coloring Matter,2021,5306.0,22885950.0,0.4
2,Vegetable Products,910,Spices,2021,5206.0,13016610.0,-1.71
2,Vegetable Products,706,Root Vegetables,2021,5057.0,31361919.0,-0.73
11,Textiles,6207,Non-Knit Men's Undergarments,2021,5031.0,2564220.0,
9,Wood Products,4414,Wood Frames,2021,5002.0,2094538.0,-0.77
16,Machines,8427,Fork-Lifts,2021,4949.0,206962432.0,0.87
6,Chemical Products,2908,Phenol Derivatives,2021,4934.0,236244.0,0.67
6,Chemical Products,2843,Precious Metal Compounds,2021,4921.0,6030280.0,0.46
15,Metals,8201,Garden Tools,2021,4788.0,30932711.0,
17,Transportation,8714,Bi-Wheel Vehicle Parts,2021,4611.0,141399064.0,0.65
7,Plastics and Rubbers,3909,Amino-resins,2021,4600.0,140452990.0,0.96
2,Vegetable Products,805,Citrus,2021,4554.0,87081.0,-1.23
10,Paper Goods,4907,Documents of title (bonds etc) and unused stamps,2021,4468.0,38826.0,-1.33
8,Animal Hides,4203,Leather Apparel,2021,4347.0,65786637.0,-1.07
7,Plastics and Rubbers,3912,Cellulose,2021,4313.0,67767447.0,0.73
2,Vegetable Products,813,Dried Fruits,2021,4224.0,3759659.0,-1.52
15,Metals,8208,Cutting Blades,2021,4170.0,13007309.0,1.12
15,Metals,8308,Other Metal Fasteners,2021,4058.0,25636691.0,0.6
1,Animal Products,407,Eggs,2021,4049.0,9600.0,-0.57
15,Metals,8211,Knives,2021,4009.0,76523224.0,0.84
7,Plastics and Rubbers,3905,Other Vinyl Polymers,2021,3899.0,19767019.0,1.07
18,Instruments,9011,Microscopes,2021,3875.0,15584194.0,1.03
6,Chemical Products,3701,Photographic Plates,2021,3743.0,34177127.0,1.05
4,Foodstuffs,2104,Soups and Broths,2021,3692.0,1409827.0,-0.46
16,Machines,8448,Knitting Machine Accessories,2021,3672.0,3675601.0,1.06
10,Paper Goods,4819,Paper Containers,2021,3670.0,68895907.0,-0.34
10,Paper Goods,4817,Letter Stock,2021,3655.0,847886.0,0.11
6,Chemical Products,3820,Antifreeze,2021,3636.0,59258.0,0.39
6,Chemical Products,2911,Acetals and Hemiacetals,2021,3635.0,41256.0,
16,Machines,8439,Papermaking Machines,2021,3600.0,95806228.0,1.15
13,Stone And Glass,6813,Friction Material,2021,3455.0,5363204.0,0.19
1,Animal Products,410,Other Edible Animal Products,2021,3421.0,147691.0,-0.69
11,Textiles,6101,Knit Men's Coats,2021,3337.0,13654020.0,-1.57
6,Chemical Products,3406,Candles,2021,3317.0,11629560.0,0.16
6,Chemical Products,2906,Cyclic Alcohols,2021,3294.0,2509773.0,0.53
18,Instruments,9201,Pianos,2021,3275.0,1048927.0,
4,Foodstuffs,1805,Cocoa Powder,2021,3261.0,880823.0,-0.88
6,Chemical Products,2849,Carbides,2021,3146.0,5655109.0,0.31
15,Metals,8215,Cutlery Sets,2021,3101.0,36086043.0,-0.28
15,Metals,7409,Copper Plating,2021,3025.0,843215.0,0.78
6,Chemical Products,2940,Chemically Pure Sugars,2021,3008.0,6971607.0,0.84
13,Stone And Glass,6909,Laboratory Ceramic Ware,2021,2990.0,15561317.0,0.89
5,Mineral Products,2508,Clays,2021,2931.0,5226747.0,-0.49
15,Metals,7305,Other Large Iron Pipes,2021,2841.0,8882627.0,0.05
15,Metals,8111,Manganese,2021,2831.0,152644571.0,-0.51
13,Stone And Glass,6913,Ornamental Ceramics,2021,2817.0,14175993.0,-0.61
15,Metals,8209,Tool Plates,2021,2805.0,30492876.0,1.59
2,Vegetable Products,1209,Sowing Seeds,2021,2798.0,6822774.0,-0.49
2,Vegetable Products,1102,Cereal Flours,2021,2714.0,31513.0,-1.27
18,Instruments,9102,Base Metal Watches,2021,2704.0,24441463.0,0.56
6,Chemical Products,3006,Special Pharmaceuticals,2021,2681.0,1493452.0,0.66
11,Textiles,5207,Retail Cotton Yarn,2021,2611.0,763613.0,
2,Vegetable Products,712,Dried Vegetables,2021,2573.0,37069331.0,-0.95
16,Machines,8465,Woodworking machines,2021,2571.0,171079266.0,1.09
13,Stone And Glass,6809,Plaster Articles,2021,2455.0,2502942.0,-0.46
7,Plastics and Rubbers,4013,Rubber Inner Tubes,2021,2400.0,18349111.0,
17,Transportation,8608,Railway Track Fixtures,2021,2325.0,472325.0,0.78
11,Textiles,5903,Plastic Coated Textile Fabric,2021,2285.0,204022385.0,0.81
7,Plastics and Rubbers,3922,Plastic Wash Basins,2021,2217.0,54480855.0,0.19
6,Chemical Products,3407,Pastes and Waxes,2021,2200.0,9805462.0,1.06
11,Textiles,5808,Ornamental Trimmings,2021,2170.0,4412581.0,
5,Mineral Products,2712,Petroleum Jelly,2021,2086.0,664991.0,0.03
15,Metals,7411,Copper Pipes,2021,2054.0,13483444.0,0.28
16,Machines,8420,Rolling Machines,2021,2000.0,12066713.0,1.64
2,Vegetable Products,806,Grapes,2021,1953.0,6612751.0,-1.45
6,Chemical Products,2928,Hydrazine or Hydroxylamine Derivatives,2021,1927.0,3264605.0,1.01
